Student_ID,Student_Seq,Gender,College,Course,Semester,Year,Year_Numeric,Sem_Numeric,GWA,Avg_Grade,Std_Grade,Sub_Count,Min_Grade,Max_Grade,is_inc,is_drop,fail_count,fail_rate,inc_rate,drop_rate,is_irregular
343_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,343,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.66,1.6590909090909092,0.3404542420195273,11,1.25,2.25,0,0,0,0.0,0,0,0
343_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,343,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.41,1.40625,0.3256175451573298,8,1.0,1.75,0,0,0,0.0,0,0,0
343_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,343,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.89,1.8863636363636365,0.60584276387975,11,1.0,3.0,0,0,1,0.0909090909090909,0,0,0
343_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,343,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.0,2.0,1.118033988749895,12,1.0,5.0,1,0,2,0.1666666666666666,1,0,1
343_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,343,1,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.25,2.25,0.5669467095138409,8,1.5,3.0,0,0,2,0.25,0,0,0
343_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,343,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.97,1.96875,0.5580178568571337,8,1.25,2.75,0,0,0,0.0,0,0,0
343_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,343,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.56,1.5555555555555556,0.4639803635691685,9,1.0,2.25,0,0,0,0.0,0,0,0
343_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,343,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.53,1.5277777777777777,0.3632415786283894,9,1.0,2.0,0,0,0,0.0,0,0,0
343_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,343,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.75,1.75,,1,1.75,1.75,0,0,0,0.0,0,0,0
343_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,343,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.9,1.9,0.4116363011742823,10,1.25,2.5,0,0,0,0.0,0,0,0
344_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,344,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.17,2.175,0.264837476367845,10,1.75,2.5,0,0,0,0.0,0,0,0
344_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,344,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.94,1.9375,0.4269562819149832,4,1.5,2.5,0,0,0,0.0,0,0,0
344_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,344,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.75,1.75,0.5244044240850758,6,1.25,2.5,0,0,0,0.0,0,0,0
344_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,344,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,2.15,2.145833333333333,1.3628943688364337,12,1.25,5.0,1,0,2,0.1666666666666666,1,0,1
344_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,344,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.69,1.6875,0.4771567577102638,8,1.0,2.25,0,0,0,0.0,0,0,0
344_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,344,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.45,1.45,0.3073181485764296,10,1.0,1.75,0,0,0,0.0,0,0,0
344_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,344,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.85,1.85,0.5755432216610669,5,1.25,2.5,0,0,0,0.0,0,0,0
344_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,344,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.22,2.2222222222222223,1.1821884132592588,9,1.0,5.0,1,0,1,0.1111111111111111,1,0,1
344_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,344,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,1.84,1.84375,0.6538007013936717,8,1.25,2.75,0,0,0,0.0,0,0,0
344_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,344,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,2.17,2.175,0.7173446405552447,10,1.25,3.0,0,0,3,0.3,0,0,0
344_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,344,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.67,1.6666666666666667,0.4506939094329986,9,1.0,2.25,0,0,0,0.0,0,0,0
344_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,344,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.5,1.5,0.1581138830084189,6,1.25,1.75,0,0,0,0.0,0,0,0
344_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,344,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.42,2.425,0.4417452760232856,10,1.5,3.0,0,0,2,0.2,0,0,0
344_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,344,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.72,1.725,0.3622844186547359,10,1.0,2.0,0,0,0,0.0,0,0,0
345_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,345,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.12,2.125,0.7866066361276137,6,1.25,3.0,0,0,2,0.3333333333333333,0,0,0
345_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,345,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.88,1.875,0.6152009608430583,10,1.25,2.75,0,0,0,0.0,0,0,0
345_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,345,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,5.0,5.0,0.0,4,0.0,5.0,1,1,3,0.75,1,1,1
345_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,345,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.75,1.75,0.4264014327112209,12,1.0,2.25,0,0,0,0.0,0,0,0
345_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,345,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.75,1.75,0.3818813079129867,7,1.5,2.5,0,0,0,0.0,0,0,0
345_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,345,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.52,1.525,0.2486072315029383,10,1.0,1.75,0,0,0,0.0,0,0,0
345_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,345,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.83,1.8333333333333333,0.57282196186948,9,1.0,2.75,0,0,0,0.0,0,0,0
345_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,345,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.89,1.8928571428571428,0.6099375455928332,7,1.25,3.0,0,0,1,0.1428571428571428,0,0,0
345_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,345,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.0,2.0,,1,2.0,2.0,0,0,0,0.0,0,0,0
345_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,345,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.61,1.6111111111111112,0.3090082702956526,9,1.25,2.0,0,0,0,0.0,0,0,0
345_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,345,1,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.58,1.5833333333333333,0.3535533905932737,9,1.25,2.25,0,0,0,0.0,0,0,0
345_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,345,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.45,1.45,0.3259601202601324,5,1.25,2.0,0,0,0,0.0,0,0,0
345_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,345,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
345_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,345,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.6,1.6,0.3162277660168379,10,1.25,2.0,0,0,0,0.0,0,0,0
346_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,346,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.46,1.4583333333333333,0.1020620726159657,6,1.25,1.5,0,0,0,0.0,0,0,0
346_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,346,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.25,2.25,0.3535533905932738,2,2.0,2.5,0,0,0,0.0,0,0,0
346_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,346,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.35,1.35,0.518411033833193,5,1.0,2.25,0,0,0,0.0,0,0,0
346_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,346,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.81,1.8125,0.3952847075210474,8,1.0,2.25,0,0,0,0.0,0,0,0
346_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,346,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.59,1.59375,0.3256175451573298,8,1.0,2.0,0,0,0,0.0,0,0,0
346_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,346,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.75,1.75,0.3535533905932738,7,1.25,2.25,0,0,0,0.0,0,0,0
346_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,346,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,2.29,2.2916666666666665,0.7317217139505063,6,1.25,3.0,0,0,2,0.3333333333333333,0,0,0
346_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,346,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.83,1.8333333333333333,0.5627314338711378,6,1.25,2.5,0,0,0,0.0,0,0,0
346_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,346,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.38,2.375,1.1801936887041646,8,1.25,5.0,1,0,2,0.25,1,0,1
346_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,346,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.64,1.6388888888888888,0.4859126579037751,9,1.0,2.75,0,0,0,0.0,0,0,0
346_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,346,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.85,1.85,0.5552777082985894,10,1.25,2.75,0,0,0,0.0,0,0,0
346_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,346,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,3.25,3.25,1.620185174601965,5,1.75,5.0,1,0,2,0.4,1,0,1
346_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,346,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
346_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,346,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.33,1.3333333333333333,0.1443375672974064,3,1.25,1.5,0,0,0,0.0,0,0,0
347_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,347,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.82,1.825,0.3545341231030441,10,1.25,2.25,0,0,0,0.0,0,0,0
347_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,347,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.12,2.125,0.3227486121839514,4,1.75,2.5,0,0,0,0.0,0,0,0
347_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,347,0,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.66,1.65625,0.3256175451573298,8,1.0,2.0,0,0,0,0.0,0,0,0
347_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,347,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.41,1.40625,0.229031345328226,8,1.0,1.75,0,0,0,0.0,0,0,0
347_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,347,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,3.61,3.607142857142857,1.360584608243999,7,1.75,5.0,1,0,4,0.5714285714285714,1,0,1
347_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,347,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,2.38,2.375,0.1767766952966369,2,2.25,2.5,0,0,0,0.0,0,0,0
347_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,347,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.7,1.7,0.54198708471697,5,1.0,2.25,0,0,0,0.0,0,0,0
347_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,347,0,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.89,2.892857142857143,1.5401375943479236,7,1.5,5.0,1,0,3,0.4285714285714285,1,0,1
347_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,347,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,1.46,1.4583333333333333,0.2457980200625437,6,1.25,1.75,0,0,0,0.0,0,0,0
347_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,347,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.81,1.805555555555556,0.6346477588219923,9,1.0,2.75,0,0,0,0.0,0,0,0
347_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,347,1,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,3.0,3.0,1.845602882529175,5,1.25,5.0,1,0,2,0.4,1,0,1
347_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,347,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.4,1.4,0.2236067977499789,5,1.25,1.75,0,0,0,0.0,0,0,0
347_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,347,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.95,1.95,0.4972144630058766,10,1.0,3.0,0,0,1,0.1,0,0,0
347_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,347,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,2.1,2.1041666666666665,0.49380633548963,12,1.0,3.0,0,0,1,0.0833333333333333,0,0,0
348_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,348,0,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.75,1.75,,1,1.75,1.75,0,0,0,0.0,0,0,0
348_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,348,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.81,1.8125,0.6512350903146596,8,1.0,3.0,0,0,1,0.125,0,0,0
348_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,348,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.75,1.75,0.4008918628686366,8,1.25,2.25,0,0,0,0.0,0,0,0
348_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,348,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.88,1.875,0.3446012188022555,6,1.5,2.25,0,0,0,0.0,0,0,0
348_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,348,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.62,1.625,0.5951190357119042,4,1.0,2.25,0,0,0,0.0,0,0,0
348_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,348,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,2.18,2.1785714285714284,1.3047532151257388,7,1.0,5.0,1,0,1,0.1428571428571428,1,0,1
348_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,348,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.58,1.5833333333333333,0.4377975178854565,6,1.0,2.25,0,0,0,0.0,0,0,0
348_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,348,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.54,1.5357142857142858,0.2249338527106093,7,1.25,1.75,0,0,0,0.0,0,0,0
348_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,348,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.44,2.4375,0.4580626906564521,8,1.75,3.0,0,0,2,0.25,0,0,0
348_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,348,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.83,1.8333333333333333,0.625,9,1.0,3.0,0,0,1,0.1111111111111111,0,0,0
348_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,348,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,2.31,2.3125,0.6087164481806897,8,1.5,3.0,0,0,2,0.25,0,0,0
348_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,348,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.67,1.6666666666666667,0.3535533905932737,9,1.0,2.0,0,0,0,0.0,0,0,0
348_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,348,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.39,2.392857142857143,0.4045867968563435,7,1.75,3.0,0,0,1,0.1428571428571428,0,0,0
348_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,348,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,2.9,2.895833333333333,1.3835820331387083,12,1.0,5.0,1,0,5,0.4166666666666667,1,0,1
349_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,349,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.22,2.2222222222222223,0.6666666666666667,9,1.0,3.0,0,0,1,0.1111111111111111,0,0,0
349_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,349,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.12,2.125,0.5204164998665332,4,1.5,2.75,0,0,0,0.0,0,0,0
349_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,349,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.56,1.5625,0.3204349722308278,8,1.25,2.0,0,0,0,0.0,0,0,0
349_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,349,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.35,1.3541666666666667,0.22508415934463,12,1.0,1.75,0,0,0,0.0,0,0,0
349_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,349,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.61,1.6136363636363635,0.3033899381084589,11,1.25,2.25,0,0,0,0.0,0,0,0
349_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,349,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.68,1.675,0.3736085295243316,10,1.0,2.25,0,0,0,0.0,0,0,0
349_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,349,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,2.12,2.125,0.5645794895318107,6,1.25,2.75,0,0,0,0.0,0,0,0
349_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,349,0,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.75,1.75,0.273861278752583,6,1.25,2.0,0,0,0,0.0,0,0,0
349_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,349,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.31,2.3125,0.7529703086538577,8,1.5,3.0,0,0,4,0.5,0,0,0
349_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,349,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,2.22,2.225,0.5945352993912323,10,1.5,3.0,0,0,2,0.2,0,0,0
349_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,349,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.83,1.8333333333333333,0.6959705453537528,9,1.25,3.0,0,0,2,0.2222222222222222,0,0,0
349_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,349,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.5,1.5,0.3061862178478972,5,1.25,2.0,0,0,0,0.0,0,0,0
349_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,349,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.28,2.28125,0.4712729721570231,8,1.5,2.75,0,0,0,0.0,0,0,0
349_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,349,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.52,1.525,0.2993047499344661,10,1.0,2.0,0,0,0,0.0,0,0,0
34_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,34,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.98,1.975,0.6395527951449964,10,1.25,3.0,0,0,1,0.1,0,0,0
34_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,34,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.69,1.6875,0.4955156044825574,8,1.25,2.5,0,0,0,0.0,0,0,0
34_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,34,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.62,1.625,0.6471089552772392,6,1.0,2.75,0,0,0,0.0,0,0,0
34_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,34,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.5,1.5,0.2236067977499789,6,1.25,1.75,0,0,0,0.0,0,0,0
34_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,34,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.45,1.4545454545454546,0.312613615709989,11,1.0,2.0,0,0,0,0.0,0,0,0
34_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,34,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,2.07,2.071428571428572,1.336306209562122,7,1.0,5.0,1,0,1,0.1428571428571428,1,0,1
34_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,34,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.69,1.6875,0.5543389456520863,4,1.0,2.25,0,0,0,0.0,0,0,0
34_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,34,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.68,1.681818181818182,0.5487589303477107,11,1.0,2.5,0,0,0,0.0,0,0,0
34_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,34,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.25,2.25,0.7359800721939872,4,1.25,3.0,0,0,1,0.25,0,0,0
34_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,34,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.5,2.5,,1,2.5,2.5,0,0,0,0.0,0,0,0
34_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,34,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,1.5,1.5,0.3061862178478972,9,1.0,2.0,0,0,0,0.0,0,0,0
34_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,34,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,2.25,2.25,0.6009252125773316,10,1.5,3.0,0,0,2,0.2,0,0,0
34_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,34,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.85,1.85,0.5426273532033236,10,1.25,2.75,0,0,0,0.0,0,0,0
34_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,34,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,2.0,2.0,0.5153882032022076,9,1.25,2.75,0,0,0,0.0,0,0,0
34_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,34,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.0,2.0,,1,2.0,2.0,0,0,0,0.0,0,0,0
34_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,34,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,2.25,2.25,,1,2.25,2.25,0,0,0,0.0,0,0,0
350_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,350,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.71,1.7083333333333333,0.2457980200625437,6,1.5,2.0,0,0,0,0.0,0,0,0
